Latitude (decimal degrees):	53.444
Longitude (decimal degrees):	10.224
Elevation (m):	1
Radiation database:	PVGIS-SARAH2


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	10000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200101:0011,0.0,0.0,0.0,1.93,2.21,0.0
20200101:0111,0.0,0.0,0.0,1.51,2.14,0.0
20200101:0211,0.0,0.0,0.0,1.55,2.07,0.0
20200101:0311,0.0,0.0,0.0,1.62,2.14,0.0
20200101:0411,0.0,0.0,0.0,1.66,2.07,0.0
20200101:0511,0.0,0.0,0.0,1.87,2.07,0.0
20200101:0611,0.0,0.0,0.0,1.74,2.0,0.0
20200101:0711,0.0,0.0,0.0,1.34,1.93,0.0
20200101:0811,187900.0,34.5,3.09,1.03,1.93,0.0
20200101:0911,2150600.0,251.85,8.43,1.37,1.79,0.0
20200101:1011,4543400.0,520.51,12.0,1.83,1.79,0.0
20200101:1111,4946800.0,567.47,13.51,2.58,2.21,0.0
20200101:1211,4694300.0,538.43,12.83,3.01,2.34,0.0
20200101:1311,2830500.0,327.06,10.01,3.01,2.55,0.0
20200101:1411,1164300.0,146.17,5.31,2.46,2.41,0.0
20200101:1511,0.0,0.0,0.0,1.57,2.48,0.0
20200101:1611,0.0,0.0,0.0,0.81,2.48,0.0
20200101:1711,0.0,0.0,0.0,0.12,2.48,0.0
20200101:1811,0.0,0.0,0.0,-0.36,2.48,0.0
20200101:1911,0.0,0.0,0.0,-0.65,2.62,0.0
20200101:2011,0.0,0.0,0.0,-0.7,2.69,0.0
20200101:2111,0.0,0.0,0.0,-0.88,2.62,0.0
20200101:2211,0.0,0.0,0.0,-1.04,2.48,0.0
20200101:2311,0.0,0.0,0.0,-1.21,2.34,0.0
20200102:0011,0.0,0.0,0.0,-1.33,2.41,0.0
20200102:0111,0.0,0.0,0.0,-1.45,2.55,0.0
20200102:0211,0.0,0.0,0.0,-1.41,2.62,0.0
20200102:0311,0.0,0.0,0.0,-1.52,2.69,0.0
20200102:0411,0.0,0.0,0.0,-1.49,2.83,0.0
20200102:0511,0.0,0.0,0.0,-1.45,2.9,0.0
20200102:0611,0.0,0.0,0.0,-1.17,2.9,0.0
20200102:0711,0.0,0.0,0.0,-1.59,2.69,0.0
20200102:0811,923800.0,119.07,3.12,-1.67,2.69,0.0
20200102:0911,2471900.0,283.07,8.47,-0.99,2.69,0.0
20200102:1011,4783400.0,539.61,12.06,0.04,2.76,0.0
20200102:1111,5542500.0,625.07,13.59,0.55,3.52,0.0
20200102:1211,4890400.0,550.42,12.92,0.85,3.66,0.0
20200102:1311,619900.0,84.84,10.12,0.81,3.86,0.0
20200102:1411,43000.0,13.91,5.43,0.59,3.66,0.0
20200102:1511,0.0,0.0,0.0,0.32,3.72,0.0
20200102:1611,0.0,0.0,0.0,0.34,3.72,0.0
20200102:1711,0.0,0.0,0.0,0.87,3.52,0.0
20200102:1811,0.0,0.0,0.0,1.66,3.31,0.0
20200102:1911,0.0,0.0,0.0,1.0,3.52,0.0
20200102:2011,0.0,0.0,0.0,1.67,3.72,0.0
20200102:2111,0.0,0.0,0.0,2.29,3.93,0.0
20200102:2211,0.0,0.0,0.0,2.78,4.21,0.0
20200102:2311,0.0,0.0,0.0,3.18,4.48,0.0
20200103:0011,0.0,0.0,0.0,3.45,4.76,0.0
20200103:0111,0.0,0.0,0.0,3.69,4.76,0.0
20200103:0211,0.0,0.0,0.0,3.84,4.62,0.0
20200103:0311,0.0,0.0,0.0,4.02,4.41,0.0
20200103:0411,0.0,0.0,0.0,4.23,4.62,0.0
20200103:0511,0.0,0.0,0.0,4.46,4.76,0.0
20200103:0611,0.0,0.0,0.0,4.77,4.83,0.0
20200103:0711,0.0,0.0,0.0,5.33,5.03,0.0
20200103:0811,0.0,2.78,3.16,5.72,5.03,0.0
20200103:0911,121300.0,25.96,8.53,6.02,4.97,0.0
20200103:1011,1050900.0,134.65,12.13,6.29,4.9,0.0
20200103:1111,428900.0,64.9,13.68,6.55,4.83,0.0
20200103:1211,64200.0,17.62,13.03,6.73,4.76,0.0
20200103:1311,30600.0,12.05,10.24,6.99,4.76,0.0
20200103:1411,3400.0,6.49,5.55,7.17,4.69,0.0
20200103:1511,0.0,0.0,0.0,7.31,4.41,0.0
20200103:1611,0.0,0.0,0.0,7.44,4.07,0.0
20200103:1711,0.0,0.0,0.0,7.3,3.52,0.0
20200103:1811,0.0,0.0,0.0,6.54,4.41,0.0
20200103:1911,0.0,0.0,0.0,6.09,4.34,0.0
20200103:2011,0.0,0.0,0.0,5.04,3.86,0.0
20200103:2111,0.0,0.0,0.0,4.34,3.72,0.0
20200103:2211,0.0,0.0,0.0,4.04,4.0,0.0
20200103:2311,0.0,0.0,0.0,4.38,4.28,0.0
20200104:0011,0.0,0.0,0.0,4.47,4.48,0.0
20200104:0111,0.0,0.0,0.0,4.21,4.62,0.0
20200104:0211,0.0,0.0,0.0,3.88,4.83,0.0
20200104:0311,0.0,0.0,0.0,4.0,5.1,0.0
20200104:0411,0.0,0.0,0.0,4.3,5.31,0.0
20200104:0511,0.0,0.0,0.0,4.59,5.52,0.0
20200104:0611,0.0,0.0,0.0,4.92,5.66,0.0
20200104:0711,0.0,0.0,0.0,4.85,5.86,0.0
20200104:0811,0.0,3.71,3.2,5.1,6.21,0.0
20200104:0911,58800.0,16.69,8.59,5.44,6.34,0.0
20200104:1011,345900.0,54.7,12.21,5.74,6.55,0.0
20200104:1111,114700.0,25.03,13.78,6.11,6.9,0.0
20200104:1211,148200.0,29.67,13.14,6.18,7.66,0.0
20200104:1311,3807400.0,433.89,10.37,5.29,6.41,0.0
20200104:1411,2014600.0,239.6,5.69,4.4,5.52,0.0
20200104:1511,0.0,0.0,0.0,4.08,5.24,0.0
20200104:1611,0.0,0.0,0.0,3.63,4.97,0.0
20200104:1711,0.0,0.0,0.0,3.39,4.9,0.0
20200104:1811,0.0,0.0,0.0,3.28,4.76,0.0
20200104:1911,0.0,0.0,0.0,3.38,4.34,0.0
20200104:2011,0.0,0.0,0.0,3.03,3.86,0.0
20200104:2111,0.0,0.0,0.0,2.54,3.45,0.0
20200104:2211,0.0,0.0,0.0,2.0,3.03,0.0
20200104:2311,0.0,0.0,0.0,1.5,2.76,0.0
20200105:0011,0.0,0.0,0.0,1.09,2.62,0.0
20200105:0111,0.0,0.0,0.0,0.78,2.69,0.0
20200105:0211,0.0,0.0,0.0,0.89,2.69,0.0
20200105:0311,0.0,0.0,0.0,0.92,2.62,0.0
20200105:0411,0.0,0.0,0.0,0.86,2.41,0.0
20200105:0511,0.0,0.0,0.0,0.8,2.28,0.0
20200105:0611,0.0,0.0,0.0,0.73,2.28,0.0
20200105:0711,0.0,0.0,0.0,0.34,2.34,0.0
20200105:0811,940300.0,121.99,3.26,0.28,2.14,0.0
20200105:0911,2526100.0,292.06,8.66,0.88,1.93,0.0
20200105:1011,1163500.0,145.22,12.3,2.18,1.93,0.0
20200105:1111,1780700.0,212.44,13.88,2.9,2.21,0.0
20200105:1211,164000.0,31.52,13.26,3.52,2.34,0.0
20200105:1311,708500.0,95.86,10.5,3.89,2.9,0.0
20200105:1411,0.0,5.56,5.83,4.33,2.97,0.0
20200105:1511,0.0,0.0,0.0,4.46,2.9,0.0
20200105:1611,0.0,0.0,0.0,4.69,2.97,0.0
20200105:1711,0.0,0.0,0.0,4.93,3.03,0.0
20200105:1811,0.0,0.0,0.0,5.16,3.17,0.0
20200105:1911,0.0,0.0,0.0,5.52,3.52,0.0
20200105:2011,0.0,0.0,0.0,5.61,3.72,0.0
20200105:2111,0.0,0.0,0.0,5.58,3.93,0.0
20200105:2211,0.0,0.0,0.0,5.48,3.86,0.0
20200105:2311,0.0,0.0,0.0,5.39,3.72,0.0
20200106:0011,0.0,0.0,0.0,5.31,3.66,0.0
20200106:0111,0.0,0.0,0.0,5.17,3.52,0.0
20200106:0211,0.0,0.0,0.0,5.1,3.38,0.0
20200106:0311,0.0,0.0,0.0,4.88,3.24,0.0
20200106:0411,0.0,0.0,0.0,4.86,3.17,0.0
20200106:0511,0.0,0.0,0.0,4.88,3.17,0.0
20200106:0611,0.0,0.0,0.0,4.89,3.17,0.0
20200106:0711,0.0,0.0,0.0,4.86,3.17,0.0
20200106:0811,97200.0,22.51,3.32,4.79,3.1,0.0
20200106:0911,542500.0,77.36,8.74,4.78,3.03,0.0
20200106:1011,749900.0,101.11,12.4,5.05,2.97,0.0
20200106:1111,1713500.0,207.12,13.99,5.33,2.69,0.0
20200106:1211,2636100.0,308.26,13.39,5.65,3.03,0.0
20200106:1311,612200.0,85.76,10.64,5.86,2.83,0.0
20200106:1411,70500.0,18.54,5.97,5.82,2.62,0.0
20200106:1511,0.0,0.0,0.0,5.57,2.62,0.0
20200106:1611,0.0,0.0,0.0,5.02,2.62,0.0
20200106:1711,0.0,0.0,0.0,4.79,2.69,0.0
20200106:1811,0.0,0.0,0.0,4.35,2.83,0.0
20200106:1911,0.0,0.0,0.0,4.03,3.03,0.0
20200106:2011,0.0,0.0,0.0,3.33,3.1,0.0
20200106:2111,0.0,0.0,0.0,2.48,2.97,0.0
20200106:2211,0.0,0.0,0.0,1.78,2.83,0.0
20200106:2311,0.0,0.0,0.0,1.38,2.83,0.0
20200107:0011,0.0,0.0,0.0,1.17,2.9,0.0
20200107:0111,0.0,0.0,0.0,1.02,2.83,0.0
20200107:0211,0.0,0.0,0.0,1.03,2.76,0.0
20200107:0311,0.0,0.0,0.0,1.32,2.76,0.0
20200107:0411,0.0,0.0,0.0,2.03,2.69,0.0
20200107:0511,0.0,0.0,0.0,2.76,2.76,0.0
20200107:0611,0.0,0.0,0.0,3.46,2.83,0.0
20200107:0711,0.0,0.0,0.0,4.59,3.45,0.0
20200107:0811,178700.0,33.8,3.38,5.22,3.52,0.0
20200107:0911,379800.0,58.72,8.82,5.9,3.45,0.0
20200107:1011,1256200.0,157.62,12.5,6.42,3.52,0.0
20200107:1111,626700.0,88.07,14.11,7.03,4.07,0.0
20200107:1211,2785400.0,327.13,13.52,7.28,3.1,0.0
20200107:1311,1386400.0,172.49,10.78,7.43,3.52,0.0
20200107:1411,101000.0,23.18,6.12,7.17,3.38,0.0
20200107:1511,0.0,0.0,0.0,6.93,3.45,0.0
20200107:1611,0.0,0.0,0.0,6.35,3.45,0.0
20200107:1711,0.0,0.0,0.0,5.99,3.59,0.0
20200107:1811,0.0,0.0,0.0,5.82,3.93,0.0
20200107:1911,0.0,0.0,0.0,5.92,4.34,0.0
20200107:2011,0.0,0.0,0.0,6.14,4.55,0.0
20200107:2111,0.0,0.0,0.0,6.27,4.76,0.0
20200107:2211,0.0,0.0,0.0,6.27,4.62,0.0
20200107:2311,0.0,0.0,0.0,6.36,4.48,0.0
20200108:0011,0.0,0.0,0.0,6.27,4.62,0.0
20200108:0111,0.0,0.0,0.0,6.13,4.83,0.0
20200108:0211,0.0,0.0,0.0,5.91,5.1,0.0
20200108:0311,0.0,0.0,0.0,5.79,5.03,0.0
20200108:0411,0.0,0.0,0.0,6.03,5.03,0.0
20200108:0511,0.0,0.0,0.0,6.44,4.9,0.0
20200108:0611,0.0,0.0,0.0,6.9,4.97,0.0
20200108:0711,0.0,0.0,0.0,7.65,4.97,0.0
20200108:0811,0.0,3.71,3.46,8.03,4.9,0.0
20200108:0911,173700.0,33.38,8.91,8.46,4.76,0.0
20200108:1011,159500.0,31.52,12.61,8.88,4.76,0.0
20200108:1111,258100.0,44.5,14.24,9.32,4.76,0.0
20200108:1211,881000.0,117.74,13.66,9.64,4.69,0.0
20200108:1311,87000.0,21.32,10.93,9.87,4.62,0.0
20200108:1411,3200.0,6.49,6.28,10.02,4.21,0.0
20200108:1511,0.0,0.0,0.0,10.04,3.86,0.0
20200108:1611,0.0,0.0,0.0,9.93,3.52,0.0
20200108:1711,0.0,0.0,0.0,9.7,3.38,0.0
20200108:1811,0.0,0.0,0.0,9.2,2.9,0.0
20200108:1911,0.0,0.0,0.0,8.79,2.28,0.0
20200108:2011,0.0,0.0,0.0,8.63,2.0,0.0
20200108:2111,0.0,0.0,0.0,8.27,1.72,0.0
20200108:2211,0.0,0.0,0.0,7.9,1.59,0.0
20200108:2311,0.0,0.0,0.0,7.9,1.59,0.0
20200109:0011,0.0,0.0,0.0,8.11,1.59,0.0
20200109:0111,0.0,0.0,0.0,8.27,1.17,0.0
20200109:0211,0.0,0.0,0.0,8.28,1.1,0.0
20200109:0311,0.0,0.0,0.0,8.32,1.17,0.0
20200109:0411,0.0,0.0,0.0,8.37,1.45,0.0
20200109:0511,0.0,0.0,0.0,8.49,1.72,0.0
20200109:0611,0.0,0.0,0.0,8.62,2.07,0.0
20200109:0711,0.0,0.0,0.0,8.8,3.24,0.0
20200109:0811,98000.0,22.93,3.54,8.71,3.66,0.0
20200109:0911,281100.0,47.23,9.01,8.74,4.21,0.0
20200109:1011,193900.0,36.16,12.72,9.19,4.55,0.0
20200109:1111,1278300.0,162.26,14.38,10.0,4.69,0.0
20200109:1211,959200.0,126.99,13.81,10.58,4.62,0.0
20200109:1311,192300.0,36.16,11.09,10.7,4.69,0.0
20200109:1411,92700.0,22.25,6.45,10.83,4.55,0.0
20200109:1511,0.0,0.0,0.0,11.17,4.69,0.0
20200109:1611,0.0,0.0,0.0,11.37,4.69,0.0
20200109:1711,0.0,0.0,0.0,11.51,4.55,0.0
20200109:1811,0.0,0.0,0.0,11.63,4.55,0.0
20200109:1911,0.0,0.0,0.0,11.57,4.28,0.0
20200109:2011,0.0,0.0,0.0,11.61,4.07,0.0
20200109:2111,0.0,0.0,0.0,11.63,4.0,0.0
20200109:2211,0.0,0.0,0.0,11.59,4.0,0.0
20200109:2311,0.0,0.0,0.0,11.52,3.93,0.0
20200110:0011,0.0,0.0,0.0,11.45,3.86,0.0
20200110:0111,0.0,0.0,0.0,11.41,3.93,0.0
20200110:0211,0.0,0.0,0.0,11.32,4.0,0.0
20200110:0311,0.0,0.0,0.0,11.1,4.28,0.0
20200110:0411,0.0,0.0,0.0,10.78,4.34,0.0
20200110:0511,0.0,0.0,0.0,10.62,4.28,0.0
20200110:0611,0.0,0.0,0.0,10.4,4.55,0.0
20200110:0711,0.0,0.0,0.0,9.62,4.55,0.0
20200110:0811,1432900.0,182.52,3.63,9.13,4.34,0.0
20200110:0911,418500.0,63.96,9.12,8.84,4.41,0.0
20200110:1011,797900.0,108.03,12.85,8.97,4.48,0.0
20200110:1111,362400.0,57.48,14.52,9.14,4.97,0.0
20200110:1211,106300.0,24.1,13.97,9.1,5.03,0.0
20200110:1311,146000.0,29.67,11.26,8.9,4.9,0.0
20200110:1411,46300.0,14.83,6.62,8.56,5.03,0.0
20200110:1511,0.0,0.0,0.0,7.61,4.9,0.0
20200110:1611,0.0,0.0,0.0,6.74,4.28,0.0
20200110:1711,0.0,0.0,0.0,6.09,4.97,0.0
20200110:1811,0.0,0.0,0.0,5.82,4.55,0.0
20200110:1911,0.0,0.0,0.0,5.47,4.28,0.0
20200110:2011,0.0,0.0,0.0,5.39,4.07,0.0
20200110:2111,0.0,0.0,0.0,5.33,4.07,0.0
20200110:2211,0.0,0.0,0.0,5.25,3.86,0.0
20200110:2311,0.0,0.0,0.0,5.09,3.66,0.0
20200111:0011,0.0,0.0,0.0,4.96,3.59,0.0
20200111:0111,0.0,0.0,0.0,4.41,3.17,0.0
20200111:0211,0.0,0.0,0.0,3.98,2.55,0.0
20200111:0311,0.0,0.0,0.0,3.54,2.62,0.0
20200111:0411,0.0,0.0,0.0,3.32,2.41,0.0
20200111:0511,0.0,0.0,0.0,3.09,2.28,0.0
